,EEG Fp1,EEG F3,EEG C3,EEG P3,EEG O1,EEG F7,EEG T3,EEG T5,EEG Fc1,EEG Fc5,EEG Cp1,EEG Cp5,EEG F9,EEG Fz,EEG Cz,EEG Pz,EEG F4,EEG C4,EEG P4,EEG O2,EEG F8,EEG T4,EEG T6,EEG Fc2,EEG Fc6,EEG Cp2,EEG Cp6,EEG F10,SPO2,HR,1,2,EEG FP2,EEG P9,EEG P10,MK
EEG Fp1,1.0,0.5160135077549104,0.033006667185867776,-0.06104250095988349,0.08043463122176202,0.3979385658149482,-0.00169534074885961,-0.22868821220236313,0.24415460794165408,0.2126113945004241,-0.04715742695660734,-0.11505685282410877,0.18606614928879275,0.12967312844939347,0.3867625786823254,0.07184947942429211,0.6020704570130717,0.2702717783987938,0.035612798181965874,0.1363903422284562,0.27310413741736767,0.09979311070910894,0.12458203564718781,0.6052905071181826,0.2782238082667183,0.0917680117463952,0.08941706770013569,0.07019604476319115,,,-0.041410044204267485,0.0033120236406541915,0.8737043300977468,0.07381020647536479,0.07511794895548082,-0.004426454464832559
EEG F3,0.5160135077549104,1.0,0.29196801541567,0.057296229175444496,-0.15113590079114556,0.505821714811046,0.19452996378504558,-0.21247506858806003,0.7776864006654931,0.7280871164345885,0.14059350758637057,0.14719866709043525,0.07789533442858247,0.15054937217267553,0.5929105726944469,-0.167781807599548,0.09308873490376299,-0.22512622317496464,-0.4325940481378773,-0.144006625697978,-0.18665232402737186,-0.1466250924684746,-0.17692190030778943,0.3455447069818951,-0.20506226692240642,-0.1544278888698148,-0.3946635675649432,-0.28283847356796427,,,-0.033551783007071304,-0.15718291297366285,0.3604894157562386,0.17724923128204007,0.16507866336321375,0.032141020651807406
EEG C3,0.033006667185867776,0.29196801541567,1.0,0.10203915972018002,-0.08295859343243546,0.10087244552614621,0.15578708680140874,-0.0012736630368694643,0.5341389433065884,0.35303753559325274,0.5267536466159449,0.1444066548364363,-0.08812124200907204,0.5030633736471368,0.33429184524023425,0.045097027473892395,-0.11570028585429709,-0.2380469835550561,-0.33901552163532683,-0.12004268025107771,-0.21610768040192485,-0.14755618582210997,-0.11976311760582498,0.10909516701028946,-0.22676038617411556,0.09895509313050412,-0.30516461504347553,-0.2545253430370328,,,-0.035502995053995505,-0.19030728832530877,-0.015643106008237696,0.5466314661547884,0.5455551303821612,0.016419094746904374
EEG P3,-0.06104250095988349,0.057296229175444496,0.10203915972018002,1.0,0.6091775523159347,0.217929070507338,0.5748374535497457,0.000984660301188439,0.15003786977141514,0.24873738303668164,0.29696186801551544,0.7768704438640484,0.264149270606289,0.0631660522879327,-0.2281790206308224,0.4690621609915345,-0.18090811539011625,-0.12514346043985214,0.1714596001620063,0.3676414037010368,-0.017969386049930623,0.05730782939807938,0.28460088799119493,-0.28555120404061296,-0.10064619355937154,0.022366731244739473,0.045500115565316857,0.08501392392060467,,,0.010202920726350031,0.08157789992182858,-0.09646937222833345,0.10337526454663466,0.09898329806298455,-0.009630705929125178
EEG O1,0.08043463122176202,-0.15113590079114556,-0.08295859343243546,0.6091775523159347,1.0,0.16921736029195494,0.20783505461567633,-0.10164172380517662,-0.27311746286519295,-0.10684470068098106,0.10018371914421166,0.2571508478289862,0.40511633125616253,0.054112179178559844,-0.21445524720092515,0.5846293127222177,0.21308869912092127,0.3507595297222122,0.5886745104278344,0.6336874722277764,0.41155078033077314,0.3004156189621848,0.6320273536871621,0.023533661219203854,0.3501741979052354,0.35169283255406747,0.4890007499386041,0.48355333583520804,,,0.06015633368778647,0.19316444022828344,0.11506177886278209,-0.08621849327623703,-0.07894399700746119,-0.012974750214964519
EEG F7,0.3979385658149482,0.505821714811046,0.10087244552614621,0.217929070507338,0.16921736029195494,1.0,0.5384137715636682,0.006677000946367183,0.3425094135239731,0.720715673277868,0.07795047544132244,0.3452388461944033,0.801763522183956,0.07239398811042325,0.19253996994039208,0.05969733191590172,0.16191602392410903,0.1118475596139156,0.08478658817056976,0.14029220253758523,0.1417147790647556,0.13310884356108135,0.1961678023948958,0.1970324653554655,0.1386672929562583,0.048939107845538406,0.12611632747509474,0.19423677767768627,,,0.045698649052617724,0.15753571761444266,0.2317829172742932,0.06545583114776793,0.060310233169151746,-0.018509009990818087
EEG T3,-0.00169534074885961,0.19452996378504558,0.15578708680140874,0.5748374535497457,0.20783505461567633,0.5384137715636682,1.0,0.035268507070935096,0.2901637028941544,0.5929223096084505,0.1852070409970271,0.8374389376283897,0.4286301655719378,0.03303944332535905,0.019298977151724832,0.09180942288835335,-0.09265521637919895,-0.11226329351006743,-0.048723183660342825,0.051348256903288814,-0.027159108401472055,0.01814419826208901,0.0690091394203047,-0.1040052377085357,-0.07707984646265842,-0.06960186891507644,-0.042333864738766346,0.027678560375681647,,,0.03125882227193552,0.03870355960077024,-0.05416752244878828,0.03700374070244717,0.03532089370641431,0.002545818154862883
EEG T5,-0.22868821220236313,-0.21247506858806003,-0.0012736630368694643,0.000984660301188439,-0.10164172380517662,0.006677000946367183,0.035268507070935096,1.0,-0.15757077630651245,-0.10643600817747648,0.09692374451644686,0.1190474364667261,0.1534424628250287,-0.0062758203302756,-0.39354881121767343,-0.010154293602857047,-0.18135186582412752,-0.06259845011682226,0.11764745141298906,-0.12564224796775303,0.00561562696234305,0.02395754027417466,-0.2229299211949615,-0.30592484745030135,0.0029403631193040745,0.0014727066402312901,0.11048312253688042,0.09387219120727772,,,0.12168543022046246,0.10514763618130592,-0.22788713313288522,-0.012776118031096493,-0.011950227594689871,0.041964021717394044
EEG Fc1,0.24415460794165408,0.7776864006654931,0.5341389433065884,0.15003786977141514,-0.27311746286519295,0.3425094135239731,0.2901637028941544,-0.15757077630651245,1.0,0.7819110549995231,0.3789486147731276,0.30160541727381995,-0.09118275850450222,0.2820653122571595,0.6385468414818246,-0.21843413468309172,-0.14599843120273373,-0.43815742600467383,-0.6452182001236425,-0.26880990475171385,-0.39681560946985955,-0.27069686578843505,-0.29237378302015854,0.203817817229725,-0.41121880198197786,-0.2426178213724107,-0.6064857970416293,-0.46476649918094076,,,-0.05351099299349703,-0.24616695756453433,0.10612196604074323,0.4191329976127991,0.40304756530177943,0.04141384756051236
EEG Fc5,0.2126113945004241,0.7280871164345885,0.35303753559325274,0.24873738303668164,-0.10684470068098106,0.720715673277868,0.5929223096084505,-0.10643600817747648,0.7819110549995231,1.0,0.20512833769606229,0.5066810720329138,0.2795996070477154,0.10461828825794732,0.4425642681803245,-0.17784324303169458,-0.1462076281501035,-0.3279865044402254,-0.4357557911635676,-0.17221874268412385,-0.2715888696533469,-0.1550291690515432,-0.17733711951528686,0.07589629509400085,-0.29687231022771116,-0.19751550918553312,-0.39840057265022677,-0.2694933211481608,,,-0.0073592308617931226,-0.12593761737337172,0.03673642766522718,0.15210473925636028,0.138113348423099,0.022858177618818396
