,EEG Fp1,EEG F3,EEG C3,EEG P3,EEG O1,EEG F7,EEG T3,EEG T5,EEG Fc1,EEG Fc5,EEG Cp1,EEG Cp5,EEG F9,EEG Fz,EEG Cz,EEG Pz,EEG F4,EEG C4,EEG P4,EEG O2,EEG F8,EEG T4,EEG T6,EEG Fc2,EEG Fc6,EEG Cp2,EEG Cp6,EEG F10,SPO2,HR,1,2,EEG FP2,EEG P9,EEG P10,MK
EEG Fp1,1.0,0.7118300038219801,0.13322718929450456,0.08449178981419311,-0.15256952571247845,0.4005089278526936,0.01986932945772149,-0.071620916699923,0.44333473596992223,0.26723666080534275,-0.09895897199300091,-0.07116291701708673,0.04669543214924687,0.8653389501780117,0.4761616559435608,-0.211434953001282,0.7172878509706883,0.2739470493029335,-0.09339441252942265,-0.21150533824166018,0.20590061580203856,0.02012319661658696,-0.13033072231182027,0.7149431705937646,0.25423212286964453,0.09269412544130286,-0.02268638450615085,-0.11853801933802774,,,-0.008272741351051818,-0.04206856305986338,0.9539394470194263,0.15865037502158408,0.16995430998846245,-0.06908700412963288
EEG F3,0.7118300038219801,1.0,0.6843662412212722,0.06742553603893578,-0.32967186004655136,0.5394590756268836,0.23220265774052734,-0.2342510683915553,0.8738889783850664,0.7458441593399553,0.2725183215645735,0.14234375861233742,0.046106958262110684,0.8339001778057709,0.6600375134092903,-0.1631356332340075,0.36212572727965564,-0.0678593065612807,-0.3530289005582705,-0.48002593326547793,-0.12718322138623592,-0.24186726791595184,-0.40671027083188255,0.5234299930704293,-0.0957163889664143,-0.24314823053742896,-0.3464498637722565,-0.3459831722128829,,,-0.03902533539514544,-0.17390880760336327,0.6040671410922285,0.2587812638462653,0.25848062985574405,-0.050984811815777034
EEG C3,0.13322718929450456,0.6843662412212722,1.0,0.10377916092126141,-0.22510064654100975,0.41520892474534965,0.5505692361857752,-0.15635277827487404,0.8243685299005751,0.8442650005433036,0.6832293765321281,0.539872766228059,0.047599460960490905,0.3511821195761612,0.4598442961254381,-0.05755873722956522,-0.1505286110520501,-0.38707760579267847,-0.40802296112951497,-0.4536928839467649,-0.36864199147170634,-0.3760871661247976,-0.42388073040077734,0.03342547431061879,-0.3881183605260844,-0.4479456677632871,-0.472562285149023,-0.39154138262208393,,,-0.05345397274405166,-0.18664694475141108,0.03540854591822227,0.21352616153584886,0.20995088440768112,0.04322092956578359
EEG P3,0.08449178981419311,0.06742553603893578,0.10377916092126141,1.0,0.19915841698767617,0.08830967078542142,0.09484460265070471,0.15209479223774727,0.06953639516370416,0.07615304514313039,0.17982663772020127,0.19828568261175147,0.03284544986552942,0.057662705493910615,0.03742519329416023,0.1502370695799617,0.052190336004793995,0.004824952743231289,0.22061819751557224,0.06394439800355754,0.10974269200952332,0.04790656845661603,0.08861448050661096,-0.04666255550573035,0.059694970034892075,0.019320130544715194,0.019008230280317288,0.11577989053964693,,,-0.08890547549866153,0.06284409722371924,0.09734802824689852,0.15255593883857121,0.14740280977240366,0.023113900745523025
EEG O1,-0.15256952571247845,-0.32967186004655136,-0.22510064654100975,0.19915841698767617,1.0,0.2062227095805211,0.2971892237131396,0.8991166662141398,-0.41523007590232286,-0.11259839725008572,0.3270778142374241,0.4454286531268085,0.5439911672815204,-0.31907386275551625,-0.35957672981592864,0.12098692759715798,-0.008519960974415562,0.2647472489200881,0.6212661530419579,0.8340010808733181,0.36304231077418986,0.43417048318491286,0.677505279013878,-0.1966841668289388,0.33737060618340203,0.4628476083720008,0.5468238565497139,0.5382406970113238,,,0.12883125103535017,0.3829355257974951,-0.11365571447336924,-0.09630794244688609,-0.10391883418281628,0.019947368665944303
EEG F7,0.4005089278526936,0.5394590756268836,0.41520892474534965,0.08830967078542142,0.2062227095805211,1.0,0.635948486643897,0.3151395900284561,0.3732109259543071,0.7477818538608598,0.30373007070000524,0.45972728884847774,0.7678996961725537,0.3447872394994112,0.2595278565654573,-0.003813995193774162,0.22991517171900025,0.13873617093103324,0.048852474735087865,0.015005238194709782,0.09084475812693049,0.11928435942755719,0.08113041198585047,0.2635824891419223,0.1393474158597339,0.07565422577551321,0.08629028996010943,0.10922071439821034,,,0.03990015801732928,0.19357549709130328,0.285196386633258,0.10576717644734145,0.10390093851704302,-0.01091030528801288
EEG T3,0.01986932945772149,0.23220265774052734,0.5505692361857752,0.09484460265070471,0.2971892237131396,0.635948486643897,1.0,0.3855436816423125,0.2718303603310911,0.6320733805228962,0.6116942677799014,0.8638343523325526,0.5432530287528813,0.05451114907132888,0.061545037489363325,-0.003414105701696756,-0.06285438325314555,-0.06527390402101618,0.005147315813052677,0.059999876721530405,-0.03720114111443722,0.009468547129155461,0.059842075382483026,-0.03991324630170354,-0.05261042484058405,-0.04402497636091983,0.0017248697574170887,0.032783599789108185,,,0.048678639702377374,0.1103117472678392,-0.03608741453619144,0.07483767495917519,0.07781615962054206,0.07407706706488246
EEG T5,-0.071620916699923,-0.2342510683915553,-0.15635277827487404,0.15209479223774727,0.8991166662141398,0.3151395900284561,0.3855436816423125,1.0,-0.3213746826423549,-0.024051507612790474,0.27158940147054794,0.47194602977275735,0.6499830550130025,-0.22557588521122504,-0.265799865135024,0.10998862075937846,0.0852588555478524,0.3333882102612251,0.569851758052871,0.7122831894385533,0.43643443120794634,0.49984223634258707,0.6870995403227715,-0.08064768803855508,0.40171404884866907,0.4611141047759699,0.5612467600395016,0.5965492013672401,,,0.1678606327022781,0.41405622301443906,-0.04955264555139313,-0.08204774098793807,-0.08705096180045577,0.01204057712753521
EEG Fc1,0.44333473596992223,0.8738889783850664,0.8243685299005751,0.06953639516370416,-0.41523007590232286,0.3732109259543071,0.2718303603310911,-0.3213746826423549,1.0,0.7442010823144121,0.39902432092321943,0.21603035469870505,-0.06898772479554117,0.6832672418885819,0.6773321783083842,-0.15160500495397972,0.15405984571215084,-0.21271974417283557,-0.4268951750090789,-0.5699187206291474,-0.2650555398009219,-0.34276479698466333,-0.49463207704445133,0.3862255762578363,-0.24931160045885029,-0.3706455723345636,-0.45746329957507903,-0.4261096970926741,,,-0.049799082507177836,-0.24320838962370053,0.3410727113314968,0.3833256943900022,0.3816135467070073,-0.022374410078265874
EEG Fc5,0.26723666080534275,0.7458441593399553,0.8442650005433036,0.07615304514313039,-0.11259839725008572,0.7477818538608598,0.6320733805228962,-0.024051507612790474,0.7442010823144121,1.0,0.5165234180742369,0.4930942934346183,0.35749335467068327,0.39764049919779837,0.43178343200754893,-0.06256785835989383,0.004915055239954435,-0.1976893274576257,-0.27268908234416595,-0.3377191634266908,-0.22248203501377092,-0.2222900969507198,-0.2966811842347836,0.147791477321471,-0.2068578905853854,-0.2892394663289425,-0.30054931214310393,-0.24624683160893923,,,-0.01733369805127339,-0.0737492953983693,0.14551175446865483,0.19720502375507354,0.19446281785711225,0.020213898319705634
EEG Cp1,-0.09895897199300091,0.2725183215645735,0.6832293765321281,0.17982663772020127,0.3270778142374241,0.30373007070000524,0.6116942677799014,0.27158940147054794,0.39902432092321943,0.5165234180742369,1.0,0.7925401640262651,0.23438148767592565,3.800345316768418e-05,0.07253431610512538,0.006220358913021144,-0.3201193885626061,-0.35106000961091505,-0.055975892440411325,0.07908766462453173,-0.2631484310507967,-0.19072525591841755,-0.0628781640696274,-0.24904327124255765,-0.31260870469281155,-0.18936575686618112,-0.18626659834043902,-0.14108525191593765,,,0.011757310976705078,0.022585395306555803,-0.17667613435810828,0.08900505279726383,0.0838775460763716,0.05449014235396146
